"Date","Price","Open","High","Low","Vol.","Change %"
"12/17/1997","3,938.95","3,938.95","3,938.95","3,938.95","","-0.65%"
"12/16/1997","3,964.72","3,964.72","3,964.72","3,964.72","","2.60%"
"12/15/1997","3,864.10","3,864.10","3,864.10","3,864.10","","0.28%"
"12/12/1997","3,853.19","3,853.19","3,853.19","3,853.19","","0.06%"
"12/11/1997","3,850.73","3,850.73","3,850.73","3,850.73","","-3.54%"
"12/10/1997","3,991.95","3,991.95","3,991.95","3,991.95","","-0.92%"
"12/09/1997","4,029.01","4,029.01","4,029.01","4,029.01","","0.92%"
"12/08/1997","3,992.35","3,992.35","3,992.35","3,992.35","","0.77%"
"12/05/1997","3,961.89","3,961.89","3,961.89","3,961.89","","-0.15%"
"12/04/1997","3,967.83","3,967.83","3,967.83","3,967.83","","0.42%"
"12/03/1997","3,951.36","3,951.36","3,951.36","3,951.36","","-0.37%"
"12/02/1997","3,965.98","3,965.98","3,965.98","3,965.98","","-0.18%"
"12/01/1997","3,973.32","3,973.32","3,973.32","3,973.32","","2.10%"
"11/28/1997","3,891.42","3,891.42","3,891.42","3,891.42","","1.07%"
"11/27/1997","3,850.34","3,850.34","3,850.34","3,850.34","","0.62%"
"11/26/1997","3,826.71","3,826.71","3,826.71","3,826.71","","0.91%"
"11/25/1997","3,792.15","3,792.15","3,792.15","3,792.15","","-0.58%"
"11/24/1997","3,814.23","3,814.23","3,814.23","3,814.23","","-2.07%"
"11/21/1997","3,894.83","3,894.83","3,894.83","3,894.83","","1.44%"
"11/20/1997","3,839.70","3,839.70","3,839.70","3,839.70","","1.10%"
"11/19/1997","3,798.01","3,798.01","3,798.01","3,798.01","","0.29%"
"11/18/1997","3,787.19","3,787.19","3,787.19","3,787.19","","0.35%"
"11/17/1997","3,774.10","3,774.10","3,774.10","3,774.10","","2.85%"
"11/14/1997","3,669.37","3,669.37","3,669.37","3,669.37","","-0.17%"
"11/13/1997","3,675.66","3,675.66","3,675.66","3,675.66","","0.15%"
"11/12/1997","3,670.13","3,670.13","3,670.13","3,670.13","","-0.12%"
"11/07/1997","3,674.36","3,674.36","3,674.36","3,674.36","","-2.95%"
"11/06/1997","3,786.11","3,786.11","3,786.11","3,786.11","","-1.44%"
"11/05/1997","3,841.37","3,841.37","3,841.37","3,841.37","","1.71%"
"11/04/1997","3,776.69","3,776.69","3,776.69","3,776.69","","-0.47%"
"11/03/1997","3,794.47","3,794.47","3,794.47","3,794.47","","1.78%"
"10/31/1997","3,728.24","3,728.24","3,728.24","3,728.24","","-0.01%"
"10/30/1997","3,728.48","3,728.48","3,728.48","3,728.48","","-2.79%"
"10/29/1997","3,835.36","3,835.36","3,835.36","3,835.36","","6.29%"
"10/28/1997","3,608.52","3,608.52","3,608.52","3,608.52","","-4.27%"
"10/27/1997","3,769.54","3,769.54","3,769.54","3,769.54","","-2.79%"
"10/24/1997","3,877.59","3,877.59","3,877.59","3,877.59","","-0.27%"
"10/23/1997","3,888.26","3,888.26","3,888.26","3,888.26","","-3.42%"
"10/22/1997","4,025.98","4,025.98","4,025.98","4,025.98","","-1.06%"
"10/21/1997","4,069.30","4,069.30","4,069.30","4,069.30","","1.47%"
"10/20/1997","4,010.53","4,010.53","4,010.53","4,010.53","","-0.38%"
"10/17/1997","4,025.92","4,025.92","4,025.92","4,025.92","","-1.16%"
"10/16/1997","4,073.35","4,073.35","4,073.35","4,073.35","","0.02%"
"10/15/1997","4,072.39","4,072.39","4,072.39","4,072.39","","-0.45%"
"10/14/1997","4,090.60","4,090.60","4,090.60","4,090.60","","0.15%"
"10/13/1997","4,084.39","4,084.39","4,084.39","4,084.39","","1.55%"
"10/10/1997","4,021.95","4,021.95","4,021.95","4,021.95","","-0.19%"
"10/09/1997","4,029.49","4,029.49","4,029.49","4,029.49","","-2.10%"
"10/08/1997","4,115.81","4,115.81","4,115.81","4,115.81","","-1.32%"
"10/07/1997","4,170.71","4,170.71","4,170.71","4,170.71","","-0.44%"
"10/06/1997","4,189.16","4,189.16","4,189.16","4,189.16","","-0.52%"
"10/03/1997","4,210.97","4,210.97","4,210.97","4,210.97","","1.37%"
"10/02/1997","4,153.89","4,153.89","4,153.89","4,153.89","","-0.09%"
"10/01/1997","4,157.78","4,157.78","4,157.78","4,157.78","","1.55%"
"09/30/1997","4,094.26","4,094.26","4,094.26","4,094.26","","0.65%"
"09/29/1997","4,067.99","4,067.99","4,067.99","4,067.99","","0.11%"
"09/26/1997","4,063.46","4,063.46","4,063.46","4,063.46","","-0.66%"
"09/25/1997","4,090.33","4,090.33","4,090.33","4,090.33","","-0.61%"
"09/24/1997","4,115.36","4,115.36","4,115.36","4,115.36","","0.89%"
"09/23/1997","4,079.24","4,079.24","4,079.24","4,079.24","","-0.67%"
"09/22/1997","4,106.76","4,106.76","4,106.76","4,106.76","","1.35%"
"09/19/1997","4,051.95","4,051.95","4,051.95","4,051.95","","-0.04%"
"09/18/1997","4,053.57","4,053.57","4,053.57","4,053.57","","1.17%"
"09/17/1997","4,006.79","4,006.79","4,006.79","4,006.79","","0.12%"
"09/16/1997","4,002.10","4,002.10","4,002.10","4,002.10","","1.45%"
"09/15/1997","3,945.03","3,945.03","3,945.03","3,945.03","","2.28%"
"09/12/1997","3,857.17","3,857.17","3,857.17","3,857.17","","-0.34%"
"09/11/1997","3,870.14","3,870.14","3,870.14","3,870.14","","-1.08%"
"09/10/1997","3,912.29","3,912.29","3,912.29","3,912.29","","-1.55%"
"09/09/1997","3,973.74","3,973.74","3,973.74","3,973.74","","-0.72%"
"09/08/1997","4,002.55","4,002.55","4,002.55","4,002.55","","0.56%"
"09/05/1997","3,980.25","3,980.25","3,980.25","3,980.25","","-0.08%"
"09/04/1997","3,983.63","3,983.63","3,983.63","3,983.63","","0.31%"
"09/03/1997","3,971.29","3,971.29","3,971.29","3,971.29","","-0.11%"
"09/02/1997","3,975.69","3,975.69","3,975.69","3,975.69","","4.11%"
"09/01/1997","3,818.75","3,818.75","3,818.75","3,818.75","","1.28%"
"08/29/1997","3,770.64","3,770.64","3,770.64","3,770.64","","-2.05%"
"08/28/1997","3,849.47","3,849.47","3,849.47","3,849.47","","-1.51%"
"08/27/1997","3,908.39","3,908.39","3,908.39","3,908.39","","0.09%"
"08/26/1997","3,905.07","3,905.07","3,905.07","3,905.07","","-1.01%"
"08/25/1997","3,944.95","3,944.95","3,944.95","3,944.95","","-0.20%"
"08/22/1997","3,952.66","3,952.66","3,952.66","3,952.66","","-1.79%"
"08/21/1997","4,024.79","4,024.79","4,024.79","4,024.79","","-0.74%"
"08/20/1997","4,054.79","4,054.79","4,054.79","4,054.79","","1.47%"
"08/19/1997","3,996.12","3,996.12","3,996.12","3,996.12","","2.30%"
"08/18/1997","3,906.26","3,906.26","3,906.26","3,906.26","","-1.77%"
"08/14/1997","3,976.64","3,976.64","3,976.64","3,976.64","","-0.08%"
"08/13/1997","3,979.64","3,979.64","3,979.64","3,979.64","","-2.49%"
"08/12/1997","4,081.08","4,081.08","4,081.08","4,081.08","","0.51%"
"08/11/1997","4,060.48","4,060.48","4,060.48","4,060.48","","-0.43%"
"08/08/1997","4,077.95","4,077.95","4,077.95","4,077.95","","-1.97%"
"08/07/1997","4,159.71","4,159.71","4,159.71","4,159.71","","0.63%"
"08/06/1997","4,133.51","4,133.51","4,133.51","4,133.51","","1.78%"
"08/05/1997","4,061.39","4,061.39","4,061.39","4,061.39","","-0.28%"
"08/04/1997","4,072.69","4,072.69","4,072.69","4,072.69","","-1.87%"
"08/01/1997","4,150.31","4,150.31","4,150.31","4,150.31","","-0.85%"
"07/31/1997","4,186.01","4,186.01","4,186.01","4,186.01","","0.21%"
"07/30/1997","4,177.34","4,177.34","4,177.34","4,177.34","","1.51%"
"07/29/1997","4,115.18","4,115.18","4,115.18","4,115.18","","0.05%"
"07/28/1997","4,113.24","4,113.24","4,113.24","4,113.24","","-0.12%"
"07/25/1997","4,118.33","4,118.33","4,118.33","4,118.33","","1.76%"
"07/24/1997","4,047.00","4,047.00","4,047.00","4,047.00","","-1.00%"
"07/23/1997","4,087.82","4,087.82","4,087.82","4,087.82","","2.82%"
"07/22/1997","3,975.67","3,975.67","3,975.67","3,975.67","","1.64%"
"07/21/1997","3,911.69","3,911.69","3,911.69","3,911.69","","-0.09%"
"07/18/1997","3,915.18","3,915.18","3,915.18","3,915.18","","-2.77%"
"07/17/1997","4,026.65","4,026.65","4,026.65","4,026.65","","-0.95%"
"07/16/1997","4,065.32","4,065.32","4,065.32","4,065.32","","1.26%"
"07/15/1997","4,014.56","4,014.56","4,014.56","4,014.56","","0.31%"
"07/11/1997","4,002.16","4,002.16","4,002.16","4,002.16","","0.48%"
"07/10/1997","3,983.04","3,983.04","3,983.04","3,983.04","","-0.71%"
"07/09/1997","4,011.40","4,011.40","4,011.40","4,011.40","","0.72%"
"07/08/1997","3,982.78","3,982.78","3,982.78","3,982.78","","-0.61%"
"07/07/1997","4,007.05","4,007.05","4,007.05","4,007.05","","0.47%"
"07/04/1997","3,988.12","3,988.12","3,988.12","3,988.12","","-0.04%"
"07/03/1997","3,989.62","3,989.62","3,989.62","3,989.62","","0.95%"
"07/02/1997","3,952.23","3,952.23","3,952.23","3,952.23","","-1.13%"
"07/01/1997","3,997.50","3,997.50","3,997.50","3,997.50","","3.22%"
"06/30/1997","3,872.62","3,872.62","3,872.62","3,872.62","","-1.13%"
"06/27/1997","3,917.04","3,917.04","3,917.04","3,917.04","","0.11%"
"06/26/1997","3,912.92","3,912.92","3,912.92","3,912.92","","1.22%"
"06/25/1997","3,865.94","3,865.94","3,865.94","3,865.94","","3.01%"
"06/24/1997","3,753.09","3,753.09","3,753.09","3,753.09","","0.82%"
"06/23/1997","3,722.69","3,722.69","3,722.69","3,722.69","","0.19%"
"06/20/1997","3,715.81","3,715.81","3,715.81","3,715.81","","0.64%"
"06/19/1997","3,692.35","3,692.35","3,692.35","3,692.35","","-0.44%"
"06/18/1997","3,708.59","3,708.59","3,708.59","3,708.59","","-0.09%"
"06/17/1997","3,712.11","3,712.11","3,712.11","3,712.11","","-1.19%"
"06/16/1997","3,756.81","3,756.81","3,756.81","3,756.81","","-0.42%"
"06/13/1997","3,772.84","3,772.84","3,772.84","3,772.84","","1.88%"
"06/12/1997","3,703.13","3,703.13","3,703.13","3,703.13","","2.38%"
"06/11/1997","3,617.16","3,617.16","3,617.16","3,617.16","","1.28%"
"06/10/1997","3,571.50","3,571.50","3,571.50","3,571.50","","-0.82%"
"06/09/1997","3,601.02","3,601.02","3,601.02","3,601.02","","-1.20%"
"06/06/1997","3,644.67","3,644.67","3,644.67","3,644.67","","1.06%"
"06/05/1997","3,606.61","3,606.61","3,606.61","3,606.61","","2.18%"
"06/04/1997","3,529.79","3,529.79","3,529.79","3,529.79","","0.41%"
"06/03/1997","3,515.22","3,515.22","3,515.22","3,515.22","","1.15%"
"06/02/1997","3,475.39","3,475.39","3,475.39","3,475.39","","0.75%"
"05/30/1997","3,449.37","3,449.37","3,449.37","3,449.37","","0.18%"
"05/29/1997","3,443.09","3,443.09","3,443.09","3,443.09","","-0.10%"
"05/28/1997","3,446.67","3,446.67","3,446.67","3,446.67","","-3.63%"
"05/27/1997","3,576.32","3,576.32","3,576.32","3,576.32","","0.96%"
"05/26/1997","3,542.17","3,542.17","3,542.17","3,542.17","","-3.91%"
"05/23/1997","3,686.49","3,686.49","3,686.49","3,686.49","","0.77%"
"05/22/1997","3,658.14","3,658.14","3,658.14","3,658.14","","-1.60%"
"05/21/1997","3,717.78","3,717.78","3,717.78","3,717.78","","1.28%"
"05/20/1997","3,670.75","3,670.75","3,670.75","3,670.75","","-0.98%"
"05/16/1997","3,706.98","3,706.98","3,706.98","3,706.98","","0.30%"
"05/15/1997","3,695.97","3,695.97","3,695.97","3,695.97","","0.05%"
"05/14/1997","3,694.14","3,694.14","3,694.14","3,694.14","","2.20%"
"05/13/1997","3,614.59","3,614.59","3,614.59","3,614.59","","0.98%"
"05/12/1997","3,579.38","3,579.38","3,579.38","3,579.38","","2.25%"
"05/09/1997","3,500.72","3,500.72","3,500.72","3,500.72","","-0.36%"
"05/07/1997","3,513.21","3,513.21","3,513.21","3,513.21","","-0.33%"
"05/06/1997","3,524.67","3,524.67","3,524.67","3,524.67","","-0.78%"
"05/05/1997","3,552.46","3,552.46","3,552.46","3,552.46","","0.77%"
"05/02/1997","3,525.25","3,525.25","3,525.25","3,525.25","","0.60%"
"04/30/1997","3,504.20","3,504.20","3,504.20","3,504.20","","1.41%"
"04/29/1997","3,455.61","3,455.61","3,455.61","3,455.61","","2.06%"
"04/28/1997","3,385.76","3,385.76","3,385.76","3,385.76","","0.62%"
"04/25/1997","3,364.76","3,364.76","3,364.76","3,364.76","","-0.14%"
"04/24/1997","3,369.50","3,369.50","3,369.50","3,369.50","","0.24%"
"04/23/1997","3,361.29","3,361.29","3,361.29","3,361.29","","0.75%"
"04/22/1997","3,336.12","3,336.12","3,336.12","3,336.12","","-0.32%"
"04/21/1997","3,346.73","3,346.73","3,346.73","3,346.73","","-0.98%"
"04/18/1997","3,379.75","3,379.75","3,379.75","3,379.75","","-2.59%"
"04/17/1997","3,469.46","3,469.46","3,469.46","3,469.46","","-0.22%"
"04/16/1997","3,477.14","3,477.14","3,477.14","3,477.14","","0.01%"
"04/15/1997","3,476.69","3,476.69","3,476.69","3,476.69","","2.12%"
"04/14/1997","3,404.39","3,404.39","3,404.39","3,404.39","","-0.33%"
"04/11/1997","3,415.58","3,415.58","3,415.58","3,415.58","","-1.28%"
"04/10/1997","3,459.90","3,459.90","3,459.90","3,459.90","","-0.37%"
"04/09/1997","3,472.61","3,472.61","3,472.61","3,472.61","","1.49%"
"04/08/1997","3,421.46","3,421.46","3,421.46","3,421.46","","0.26%"
"04/07/1997","3,412.58","3,412.58","3,412.58","3,412.58","","2.16%"
"04/04/1997","3,340.49","3,340.49","3,340.49","3,340.49","","0.14%"
"04/03/1997","3,335.91","3,335.91","3,335.91","3,335.91","","-0.62%"
"04/02/1997","3,356.82","3,356.82","3,356.82","3,356.82","","-2.00%"
"04/01/1997","3,425.19","3,425.19","3,425.19","3,425.19","","-2.80%"
"03/27/1997","3,523.80","3,523.80","3,523.80","3,523.80","","0.30%"
"03/26/1997","3,513.25","3,513.25","3,513.25","3,513.25","","0.93%"
"03/25/1997","3,480.79","3,480.79","3,480.79","3,480.79","","1.74%"
"03/24/1997","3,421.15","3,421.15","3,421.15","3,421.15","","-0.30%"
"03/21/1997","3,431.57","3,431.57","3,431.57","3,431.57","","1.31%"
"03/20/1997","3,387.25","3,387.25","3,387.25","3,387.25","","-1.66%"
"03/19/1997","3,444.34","3,444.34","3,444.34","3,444.34","","0.89%"
"03/18/1997","3,414.07","3,414.07","3,414.07","3,414.07","","-0.56%"
"03/17/1997","3,433.22","3,433.22","3,433.22","3,433.22","","-2.16%"
"03/14/1997","3,509.14","3,509.14","3,509.14","3,509.14","","0.51%"
"03/13/1997","3,491.21","3,491.21","3,491.21","3,491.21","","-0.36%"
"03/12/1997","3,503.94","3,503.94","3,503.94","3,503.94","","-1.65%"
"03/11/1997","3,562.89","3,562.89","3,562.89","3,562.89","","-0.85%"
"03/10/1997","3,593.48","3,593.48","3,593.48","3,593.48","","0.03%"
"03/07/1997","3,592.24","3,592.24","3,592.24","3,592.24","","0.35%"
"03/06/1997","3,579.83","3,579.83","3,579.83","3,579.83","","1.23%"
"03/05/1997","3,536.42","3,536.42","3,536.42","3,536.42","","0.55%"
"03/04/1997","3,517.19","3,517.19","3,517.19","3,517.19","","1.98%"
"03/03/1997","3,448.98","3,448.98","3,448.98","3,448.98","","-0.28%"
"02/28/1997","3,458.65","3,458.65","3,458.65","3,458.65","","-0.83%"
"02/27/1997","3,487.63","3,487.63","3,487.63","3,487.63","","1.05%"
"02/26/1997","3,451.51","3,451.51","3,451.51","3,451.51","","-0.21%"
"02/25/1997","3,458.87","3,458.87","3,458.87","3,458.87","","1.55%"
"02/24/1997","3,405.99","3,405.99","3,405.99","3,405.99","","0.20%"
"02/21/1997","3,399.34","3,399.34","3,399.34","3,399.34","","-0.48%"
"02/20/1997","3,415.79","3,415.79","3,415.79","3,415.79","","-0.75%"
"02/19/1997","3,441.68","3,441.68","3,441.68","3,441.68","","-0.87%"
"02/18/1997","3,471.87","3,471.87","3,471.87","3,471.87","","-0.64%"
"02/17/1997","3,494.37","3,494.37","3,494.37","3,494.37","","0.27%"
"02/14/1997","3,485.00","3,485.00","3,485.00","3,485.00","","-0.04%"
"02/13/1997","3,486.32","3,486.32","3,486.32","3,486.32","","1.12%"
"02/12/1997","3,447.75","3,447.75","3,447.75","3,447.75","","0.67%"
"02/11/1997","3,424.89","3,424.89","3,424.89","3,424.89","","-0.51%"
"02/10/1997","3,442.50","3,442.50","3,442.50","3,442.50","","-0.08%"
"02/07/1997","3,445.35","3,445.35","3,445.35","3,445.35","","1.53%"
"02/06/1997","3,393.50","3,393.50","3,393.50","3,393.50","","0.68%"
"02/05/1997","3,370.71","3,370.71","3,370.71","3,370.71","","1.53%"
"02/04/1997","3,320.07","3,320.07","3,320.07","3,320.07","","-0.22%"
"02/03/1997","3,327.34","3,327.34","3,327.34","3,327.34","","-0.31%"
"01/31/1997","3,337.76","3,337.76","3,337.76","3,337.76","","0.54%"
"01/30/1997","3,319.86","3,319.86","3,319.86","3,319.86","","1.54%"
"01/29/1997","3,269.40","3,269.40","3,269.40","3,269.40","","-0.72%"
"01/28/1997","3,292.95","3,292.95","3,292.95","3,292.95","","1.95%"
"01/27/1997","3,229.83","3,229.83","3,229.83","3,229.83","","0.20%"
"01/24/1997","3,223.43","3,223.43","3,223.43","3,223.43","","-1.26%"
"01/23/1997","3,264.42","3,264.42","3,264.42","3,264.42","","0.77%"
"01/22/1997","3,239.50","3,239.50","3,239.50","3,239.50","","1.35%"
"01/21/1997","3,196.29","3,196.29","3,196.29","3,196.29","","0.16%"
"01/20/1997","3,191.27","3,191.27","3,191.27","3,191.27","","-0.78%"
"01/17/1997","3,216.47","3,216.47","3,216.47","3,216.47","","0.72%"
"01/16/1997","3,193.48","3,193.48","3,193.48","3,193.48","","0.83%"
"01/15/1997","3,167.23","3,167.23","3,167.23","3,167.23","","-0.59%"
"01/14/1997","3,186.01","3,186.01","3,186.01","3,186.01","","1.75%"
"01/13/1997","3,131.23","3,131.23","3,131.23","3,131.23","","1.45%"
"01/10/1997","3,086.44","3,086.44","3,086.44","3,086.44","","-0.92%"
"01/09/1997","3,115.05","3,115.05","3,115.05","3,115.05","","0.75%"
"01/08/1997","3,091.90","3,091.90","3,091.90","3,091.90","","1.30%"
"01/07/1997","3,052.21","3,052.21","3,052.21","3,052.21","","-0.22%"
"01/06/1997","3,058.82","3,058.82","3,058.82","3,058.82","","1.05%"
"01/03/1997","3,027.12","3,027.12","3,027.12","3,027.12","","1.14%"
"01/02/1997","2,992.92","2,992.92","2,992.92","2,992.92","","-2.54%"
"12/31/1996","3,070.84","3,070.84","3,070.84","3,070.84","","-0.12%"
"12/30/1996","3,074.68","3,074.68","3,074.68","3,074.68","","0.51%"
"12/27/1996","3,059.19","3,059.19","3,059.19","3,059.19","","0.14%"
"12/26/1996","3,054.95","3,054.95","3,054.95","3,054.95","","0.62%"
"12/24/1996","3,036.11","3,036.11","3,036.11","3,036.11","","0.09%"
"12/23/1996","3,033.32","3,033.32","3,033.32","3,033.32","","0.39%"
"12/20/1996","3,021.51","3,021.51","3,021.51","3,021.51","","1.33%"
"12/19/1996","2,981.95","2,981.95","2,981.95","2,981.95","","1.34%"
"12/18/1996","2,942.42","2,942.42","2,942.42","2,942.42","","1.15%"
"12/17/1996","2,909.01","2,909.01","2,909.01","2,909.01","","-1.30%"
"12/16/1996","2,947.29","2,947.29","2,947.29","2,947.29","","0.92%"
"12/13/1996","2,920.29","2,920.29","2,920.29","2,920.29","","-0.39%"
"12/12/1996","2,931.81","2,931.81","2,931.81","2,931.81","","-0.05%"
"12/11/1996","2,933.36","2,933.36","2,933.36","2,933.36","","-1.69%"
"12/10/1996","2,983.89","2,983.89","2,983.89","2,983.89","","-0.20%"
"12/09/1996","2,989.78","2,989.78","2,989.78","2,989.78","","0.67%"
"12/06/1996","2,969.75","2,969.75","2,969.75","2,969.75","","-2.26%"
"12/05/1996","3,038.38","3,038.38","3,038.38","3,038.38","","-0.70%"
"12/04/1996","3,059.78","3,059.78","3,059.78","3,059.78","","-1.72%"
"12/03/1996","3,113.41","3,113.41","3,113.41","3,113.41","","1.31%"
"12/02/1996","3,073.01","3,073.01","3,073.01","3,073.01","","0.13%"
"11/29/1996","3,069.07","3,069.07","3,069.07","3,069.07","","1.15%"
"11/28/1996","3,034.21","3,034.21","3,034.21","3,034.21","","0.86%"
"11/27/1996","3,008.32","3,008.32","3,008.32","3,008.32","","-0.19%"
"11/26/1996","3,014.03","3,014.03","3,014.03","3,014.03","","-0.09%"
"11/25/1996","3,016.75","3,016.75","3,016.75","3,016.75","","0.96%"
"11/22/1996","2,988.04","2,988.04","2,988.04","2,988.04","","0.98%"
"11/21/1996","2,959.03","2,959.03","2,959.03","2,959.03","","0.01%"
"11/20/1996","2,958.79","2,958.79","2,958.79","2,958.79","","-0.30%"
"11/19/1996","2,967.61","2,967.61","2,967.61","2,967.61","","0.50%"
"11/18/1996","2,952.71","2,952.71","2,952.71","2,952.71","","-0.51%"
"11/15/1996","2,967.97","2,967.97","2,967.97","2,967.97","","1.00%"
"11/14/1996","2,938.62","2,938.62","2,938.62","2,938.62","","0.04%"
"11/13/1996","2,937.31","2,937.31","2,937.31","2,937.31","","-0.54%"
"11/12/1996","2,953.13","2,953.13","2,953.13","2,953.13","","1.09%"
"11/08/1996","2,921.43","2,921.43","2,921.43","2,921.43","","-0.30%"
"11/07/1996","2,930.19","2,930.19","2,930.19","2,930.19","","-0.07%"
"11/06/1996","2,932.25","2,932.25","2,932.25","2,932.25","","1.19%"
"11/05/1996","2,897.73","2,897.73","2,897.73","2,897.73","","2.11%"
"11/04/1996","2,837.90","2,837.90","2,837.90","2,837.90","","0.08%"
"10/31/1996","2,835.73","2,835.73","2,835.73","2,835.73","","0.74%"
"10/30/1996","2,814.86","2,814.86","2,814.86","2,814.86","","-0.05%"
"10/29/1996","2,816.16","2,816.16","2,816.16","2,816.16","","-1.15%"
"10/28/1996","2,848.81","2,848.81","2,848.81","2,848.81","","-0.56%"
"10/25/1996","2,864.76","2,864.76","2,864.76","2,864.76","","0.50%"
"10/24/1996","2,850.44","2,850.44","2,850.44","2,850.44","","0.13%"
"10/23/1996","2,846.78","2,846.78","2,846.78","2,846.78","","-1.23%"
"10/22/1996","2,882.22","2,882.22","2,882.22","2,882.22","","-0.21%"
"10/21/1996","2,888.32","2,888.32","2,888.32","2,888.32","","-0.23%"
"10/18/1996","2,894.95","2,894.95","2,894.95","2,894.95","","0.92%"
"10/17/1996","2,868.58","2,868.58","2,868.58","2,868.58","","0.32%"
"10/16/1996","2,859.55","2,859.55","2,859.55","2,859.55","","-0.45%"
"10/15/1996","2,872.48","2,872.48","2,872.48","2,872.48","","1.15%"
"10/14/1996","2,839.81","2,839.81","2,839.81","2,839.81","","-0.16%"
"10/11/1996","2,844.44","2,844.44","2,844.44","2,844.44","","0.54%"
"10/10/1996","2,829.21","2,829.21","2,829.21","2,829.21","","-0.52%"
"10/09/1996","2,843.89","2,843.89","2,843.89","2,843.89","","-0.69%"
"10/08/1996","2,863.54","2,863.54","2,863.54","2,863.54","","0.46%"
"10/07/1996","2,850.31","2,850.31","2,850.31","2,850.31","","-0.05%"
"10/04/1996","2,851.83","2,851.83","2,851.83","2,851.83","","0.78%"
"10/03/1996","2,829.83","2,829.83","2,829.83","2,829.83","","-0.27%"
"10/02/1996","2,837.44","2,837.44","2,837.44","2,837.44","","0.88%"
"10/01/1996","2,812.76","2,812.76","2,812.76","2,812.76","","-0.45%"
"09/30/1996","2,825.48","2,825.48","2,825.48","2,825.48","","1.22%"
"09/27/1996","2,791.36","2,791.36","2,791.36","2,791.36","","0.14%"
"09/26/1996","2,787.51","2,787.51","2,787.51","2,787.51","","0.03%"
"09/25/1996","2,786.54","2,786.54","2,786.54","2,786.54","","1.05%"
"09/24/1996","2,757.52","2,757.52","2,757.52","2,757.52","","0.70%"
"09/23/1996","2,738.43","2,738.43","2,738.43","2,738.43","","-0.59%"
"09/20/1996","2,754.82","2,754.82","2,754.82","2,754.82","","-0.14%"
"09/19/1996","2,758.62","2,758.62","2,758.62","2,758.62","","0.46%"
"09/18/1996","2,745.90","2,745.90","2,745.90","2,745.90","","-0.39%"
"09/17/1996","2,756.66","2,756.66","2,756.66","2,756.66","","-0.26%"
"09/16/1996","2,763.73","2,763.73","2,763.73","2,763.73","","0.28%"
"09/13/1996","2,756.02","2,756.02","2,756.02","2,756.02","","0.73%"
"09/12/1996","2,736.15","2,736.15","2,736.15","2,736.15","","1.34%"
"09/11/1996","2,699.97","2,699.97","2,699.97","2,699.97","","-0.20%"
"09/10/1996","2,705.35","2,705.35","2,705.35","2,705.35","","1.08%"
"09/09/1996","2,676.45","2,676.45","2,676.45","2,676.45","","0.78%"
"09/06/1996","2,655.84","2,655.84","2,655.84","2,655.84","","0.43%"
"09/05/1996","2,644.56","2,644.56","2,644.56","2,644.56","","0.58%"
"09/04/1996","2,629.37","2,629.37","2,629.37","2,629.37","","0.68%"
"09/03/1996","2,611.69","2,611.69","2,611.69","2,611.69","","-0.28%"
"09/02/1996","2,619.04","2,619.04","2,619.04","2,619.04","","0.32%"
"08/30/1996","2,610.60","2,610.60","2,610.60","2,610.60","","-0.35%"
"08/29/1996","2,619.81","2,619.81","2,619.81","2,619.81","","-1.27%"
"08/28/1996","2,653.38","2,653.38","2,653.38","2,653.38","","-0.75%"
"08/27/1996","2,673.37","2,673.37","2,673.37","2,673.37","","-0.12%"
"08/26/1996","2,676.59","2,676.59","2,676.59","2,676.59","","-0.02%"
"08/23/1996","2,677.12","2,677.12","2,677.12","2,677.12","","0.15%"
"08/22/1996","2,673.06","2,673.06","2,673.06","2,673.06","","0.86%"
"08/21/1996","2,650.38","2,650.38","2,650.38","2,650.38","","-0.92%"
"08/20/1996","2,675.04","2,675.04","2,675.04","2,675.04","","1.66%"
"08/19/1996","2,631.26","2,631.26","2,631.26","2,631.26","","0.34%"
"08/14/1996","2,622.39","2,622.39","2,622.39","2,622.39","","-0.05%"
"08/13/1996","2,623.78","2,623.78","2,623.78","2,623.78","","0.12%"
"08/12/1996","2,620.61","2,620.61","2,620.61","2,620.61","","-0.57%"
"08/09/1996","2,635.67","2,635.67","2,635.67","2,635.67","","-0.39%"
"08/08/1996","2,646.12","2,646.12","2,646.12","2,646.12","","0.03%"
"08/07/1996","2,645.22","2,645.22","2,645.22","2,645.22","","-0.13%"
"08/06/1996","2,648.66","2,648.66","2,648.66","2,648.66","","-0.69%"
"08/05/1996","2,667.01","2,667.01","2,667.01","2,667.01","","-0.51%"
"08/02/1996","2,680.56","2,680.56","2,680.56","2,680.56","","0.67%"
"08/01/1996","2,662.67","2,662.67","2,662.67","2,662.67","","0.70%"
"07/31/1996","2,644.11","2,644.11","2,644.11","2,644.11","","1.39%"
"07/30/1996","2,607.81","2,607.81","2,607.81","2,607.81","","0.38%"
"07/29/1996","2,598.02","2,598.02","2,598.02","2,598.02","","-0.09%"
"07/26/1996","2,600.35","2,600.35","2,600.35","2,600.35","","-0.60%"
"07/25/1996","2,616.00","2,616.00","2,616.00","2,616.00","","1.05%"
"07/24/1996","2,588.75","2,588.75","2,588.75","2,588.75","","-1.42%"
"07/23/1996","2,626.01","2,626.01","2,626.01","2,626.01","","1.12%"
"07/22/1996","2,597.00","2,597.00","2,597.00","2,597.00","","-1.63%"
"07/19/1996","2,640.06","2,640.06","2,640.06","2,640.06","","-0.72%"
