"Date","Price","Open","High","Low","Vol.","Change %"
"05/16/2011","8,007.70","7,973.15","8,024.78","7,939.96","","-0.32%"
"05/13/2011","8,033.38","8,092.23","8,130.81","8,018.58","","-0.11%"
"05/12/2011","8,042.26","8,031.05","8,045.96","7,969.59","","-0.86%"
"05/11/2011","8,111.81","8,118.49","8,148.91","8,091.31","","0.24%"
"05/10/2011","8,092.70","8,015.26","8,131.90","8,001.79","","1.23%"
"05/09/2011","7,994.13","8,048.56","8,095.41","7,967.02","","-1.25%"
"05/06/2011","8,095.39","8,005.91","8,108.32","7,962.79","","1.35%"
"05/05/2011","7,987.81","8,060.28","8,081.98","7,940.74","","-0.62%"
"05/04/2011","8,037.96","8,126.44","8,183.98","8,016.30","","-1.20%"
"05/03/2011","8,135.59","8,152.98","8,157.29","8,083.67","","-0.29%"
"05/02/2011","8,159.28","8,215.07","8,217.28","8,159.28","","0.04%"
"04/29/2011","8,155.62","8,132.31","8,162.52","8,111.20","","0.42%"
"04/28/2011","8,121.63","8,111.05","8,127.57","8,072.67","","0.91%"
"04/27/2011","8,048.07","8,011.31","8,080.91","7,985.86","","0.55%"
"04/26/2011","8,003.68","7,936.84","8,009.05","7,933.51","","0.58%"
"04/21/2011","7,957.37","7,955.73","7,982.34","7,936.60","","0.43%"
"04/20/2011","7,923.23","7,816.52","7,931.38","7,813.89","","2.46%"
"04/19/2011","7,733.22","7,713.97","7,773.95","7,707.09","","0.70%"
"04/18/2011","7,679.12","7,855.65","7,857.28","7,641.84","","-2.35%"
"04/15/2011","7,863.59","7,863.56","7,869.88","7,816.14","","0.10%"
"04/14/2011","7,855.50","7,885.69","7,903.90","7,813.20","","-0.89%"
"04/13/2011","7,926.41","7,907.37","7,972.14","7,882.44","","0.75%"
"04/12/2011","7,867.79","7,930.32","7,951.29","7,846.96","","-1.54%"
"04/11/2011","7,990.65","8,027.91","8,027.91","7,965.69","","-0.57%"
"04/08/2011","8,036.56","8,023.57","8,049.91","8,008.16","","0.83%"
"04/07/2011","7,970.08","8,008.39","8,054.34","7,963.59","","-0.49%"
"04/06/2011","8,009.37","8,012.27","8,046.15","7,945.27","","0.16%"
"04/05/2011","7,996.66","7,992.32","8,003.13","7,941.14","","-0.03%"
"04/04/2011","7,998.99","8,011.76","8,032.10","7,992.43","","-0.29%"
"04/01/2011","8,022.43","7,943.46","8,024.64","7,918.50","","1.64%"
"03/31/2011","7,892.68","7,973.48","7,988.07","7,892.68","","-0.88%"
"03/30/2011","7,962.45","7,964.79","7,975.77","7,937.25","","0.92%"
"03/29/2011","7,889.95","7,884.98","7,895.75","7,813.57","","0.27%"
"03/28/2011","7,868.48","7,858.05","7,896.92","7,834.64","","0.12%"
"03/25/2011","7,859.43","7,874.54","7,886.05","7,835.32","","0.09%"
"03/24/2011","7,852.44","7,715.29","7,860.70","7,688.19","","1.41%"
"03/23/2011","7,743.40","7,670.94","7,751.85","7,669.28","","0.54%"
"03/22/2011","7,701.81","7,726.43","7,768.97","7,670.14","","-0.30%"
"03/21/2011","7,725.04","7,647.99","7,725.04","7,627.69","","2.47%"
"03/18/2011","7,538.59","7,536.67","7,640.73","7,521.29","","0.63%"
"03/17/2011","7,491.10","7,375.61","7,511.70","7,336.61","","2.43%"
"03/16/2011","7,313.71","7,492.34","7,516.84","7,308.54","","-2.23%"
"03/15/2011","7,480.49","7,502.59","7,559.51","7,346.40","","-2.51%"
"03/14/2011","7,672.78","7,754.63","7,794.38","7,659.29","","-1.29%"
"03/11/2011","7,772.99","7,767.56","7,818.04","7,746.32","","-0.89%"
"03/10/2011","7,842.83","7,836.39","7,876.19","7,795.87","","-0.75%"
"03/09/2011","7,901.83","7,937.18","7,984.94","7,886.20","","-0.55%"
"03/08/2011","7,945.57","7,932.08","7,948.56","7,844.81","","0.64%"
"03/07/2011","7,895.11","7,914.04","8,012.97","7,895.11","","-0.74%"
"03/04/2011","7,954.06","8,052.23","8,094.74","7,935.45","","-1.00%"
"03/03/2011","8,034.29","8,022.48","8,108.20","7,994.07","","0.66%"
"03/02/2011","7,981.98","7,990.48","8,020.21","7,933.65","","-0.81%"
"03/01/2011","8,046.94","8,161.57","8,202.42","8,025.74","","-1.05%"
"02/28/2011","8,132.42","8,042.67","8,174.72","8,019.78","","0.98%"
"02/25/2011","8,053.34","7,956.08","8,081.35","7,927.69","","1.51%"
"02/24/2011","7,933.16","7,883.15","7,962.09","7,883.15","","-0.09%"
"02/23/2011","7,940.04","8,007.20","8,034.85","7,929.78","","-0.92%"
"02/22/2011","8,013.55","8,062.96","8,070.14","7,965.54","","-1.15%"
"02/21/2011","8,106.81","8,214.48","8,238.54","8,087.89","","-1.43%"
"02/18/2011","8,224.64","8,231.66","8,247.24","8,183.14","","0.13%"
"02/17/2011","8,213.78","8,231.67","8,235.81","8,168.81","","0.03%"
"02/16/2011","8,211.72","8,164.81","8,248.53","8,152.77","","1.00%"
"02/15/2011","8,130.76","8,093.65","8,147.42","8,081.63","","0.33%"
"02/14/2011","8,103.62","8,159.47","8,170.45","8,089.85","","-0.11%"
"02/11/2011","8,112.91","8,078.59","8,152.60","7,990.13","","0.15%"
"02/10/2011","8,100.69","8,062.00","8,100.69","7,994.85","","0.11%"
"02/09/2011","8,091.99","8,113.15","8,150.74","8,091.96","","-0.43%"
"02/08/2011","8,126.67","8,082.69","8,128.88","8,067.81","","0.43%"
"02/07/2011","8,092.11","8,023.22","8,107.63","8,016.58","","1.08%"
"02/04/2011","8,005.88","8,012.47","8,030.45","7,965.75","","0.26%"
"02/03/2011","7,984.87","8,021.66","8,029.70","7,930.54","","-0.74%"
"02/02/2011","8,044.11","8,071.41","8,089.82","8,010.89","","-0.15%"
"02/01/2011","8,056.15","7,991.69","8,067.74","7,950.75","","1.68%"
"01/31/2011","7,923.39","7,907.88","7,949.12","7,819.89","","0.08%"
"01/28/2011","7,917.10","8,005.85","8,056.19","7,917.10","","-1.41%"
"01/27/2011","8,030.33","7,990.79","8,069.35","7,976.01","","0.26%"
"01/26/2011","8,009.57","8,003.43","8,043.86","7,990.81","","0.73%"
"01/25/2011","7,951.31","8,017.61","8,024.63","7,945.14","","-0.34%"
"01/24/2011","7,978.18","7,978.54","7,987.46","7,917.88","","0.39%"
"01/21/2011","7,947.02","7,875.35","8,027.17","7,871.43","","1.33%"
"01/20/2011","7,842.95","7,855.26","7,890.81","7,814.18","","-0.30%"
"01/19/2011","7,866.44","7,951.53","7,957.17","7,859.56","","-0.90%"
"01/18/2011","7,937.58","7,891.69","7,944.94","7,886.82","","0.94%"
"01/17/2011","7,863.86","7,885.20","7,893.42","7,845.06","","-0.20%"
"01/14/2011","7,879.42","7,835.78","7,896.86","7,821.59","","0.21%"
"01/13/2011","7,862.72","7,814.08","7,864.30","7,801.68","","0.75%"
"01/12/2011","7,803.85","7,659.43","7,805.93","7,654.69","","2.15%"
"01/11/2011","7,639.36","7,560.72","7,649.11","7,536.35","","1.58%"
"01/10/2011","7,520.89","7,608.31","7,622.47","7,499.00","","-1.64%"
"01/07/2011","7,646.60","7,711.14","7,742.22","7,646.60","","-0.99%"
"01/06/2011","7,723.42","7,737.66","7,804.38","7,705.89","","0.00%"
"01/05/2011","7,723.80","7,724.15","7,726.52","7,616.53","","-0.29%"
"01/04/2011","7,746.41","7,723.87","7,805.13","7,696.56","","0.39%"
"01/03/2011","7,716.39","7,591.88","7,722.65","7,589.49","","2.53%"
"12/31/2010","7,526.34","7,623.75","7,623.75","7,526.34","","-1.19%"
"12/30/2010","7,617.29","7,703.64","7,718.72","7,595.23","","-1.03%"
"12/29/2010","7,696.19","7,672.43","7,722.67","7,655.00","","0.83%"
"12/28/2010","7,633.03","7,666.85","7,679.01","7,633.03","","-0.09%"
"12/27/2010","7,639.89","7,708.17","7,718.49","7,588.18","","-0.98%"
"12/24/2010","7,715.45","7,731.83","7,738.32","7,701.94","","-0.28%"
"12/23/2010","7,737.09","7,762.16","7,762.75","7,693.55","","-0.21%"
"12/22/2010","7,753.68","7,764.94","7,778.37","7,753.21","","-0.20%"
"12/21/2010","7,769.07","7,731.31","7,786.02","7,713.14","","1.09%"
"12/20/2010","7,685.18","7,659.06","7,751.66","7,653.75","","0.46%"
"12/17/2010","7,650.11","7,722.76","7,726.74","7,645.66","","-0.54%"
"12/16/2010","7,691.66","7,668.19","7,709.05","7,637.74","","0.21%"
"12/15/2010","7,675.50","7,689.13","7,700.70","7,645.79","","-0.58%"
"12/14/2010","7,720.37","7,712.34","7,720.37","7,678.38","","0.29%"
"12/13/2010","7,698.02","7,664.35","7,721.72","7,651.24","","0.94%"
"12/10/2010","7,626.18","7,653.02","7,658.38","7,613.02","","-0.02%"
"12/09/2010","7,627.56","7,629.39","7,645.93","7,585.61","","0.68%"
"12/08/2010","7,576.02","7,496.38","7,627.19","7,481.92","","0.56%"
"12/07/2010","7,533.56","7,437.10","7,582.11","7,431.55","","1.63%"
"12/06/2010","7,412.41","7,430.68","7,440.44","7,360.87","","-0.04%"
"12/03/2010","7,415.03","7,404.26","7,464.84","7,357.35","","0.09%"
"12/02/2010","7,408.08","7,299.03","7,423.47","7,216.30","","2.12%"
"12/01/2010","7,254.36","7,192.86","7,265.59","7,158.19","","1.63%"
"11/30/2010","7,138.02","7,206.22","7,229.69","7,101.12","","-0.73%"
"11/29/2010","7,190.46","7,413.22","7,461.11","7,190.46","","-2.43%"
"11/26/2010","7,369.46","7,356.16","7,399.76","7,287.98","","-0.84%"
"11/25/2010","7,432.25","7,410.45","7,446.61","7,372.20","","0.34%"
"11/24/2010","7,406.92","7,388.57","7,432.96","7,320.17","","0.62%"
"11/23/2010","7,361.08","7,497.53","7,518.11","7,361.08","","-2.47%"
"11/22/2010","7,547.80","7,695.49","7,700.35","7,535.14","","-1.07%"
"11/19/2010","7,629.37","7,645.68","7,651.41","7,563.90","","-0.19%"
"11/18/2010","7,643.53","7,555.10","7,654.62","7,552.99","","1.99%"
"11/17/2010","7,494.10","7,417.31","7,506.71","7,416.46","","0.79%"
"11/16/2010","7,435.04","7,576.42","7,592.44","7,435.04","","-2.63%"
"11/15/2010","7,636.16","7,536.04","7,658.68","7,504.78","","0.86%"
"11/12/2010","7,570.71","7,500.43","7,614.39","7,449.55","","-0.58%"
"11/11/2010","7,614.63","7,680.08","7,685.22","7,576.73","","-0.54%"
"11/10/2010","7,656.16","7,721.69","7,743.11","7,618.32","","-1.31%"
"11/09/2010","7,757.70","7,678.88","7,789.13","7,673.01","","0.82%"
"11/08/2010","7,694.76","7,680.44","7,706.87","7,661.32","","-0.08%"
"11/05/2010","7,700.71","7,720.41","7,741.83","7,655.88","","0.00%"
"11/04/2010","7,700.81","7,643.77","7,730.27","7,642.58","","1.92%"
"11/03/2010","7,555.64","7,625.33","7,649.93","7,539.39","","-0.59%"
"11/02/2010","7,600.42","7,533.69","7,627.23","7,530.47","","0.64%"
"11/01/2010","7,552.03","7,599.36","7,616.25","7,495.54","","0.20%"
"10/29/2010","7,537.07","7,526.99","7,584.42","7,486.54","","-0.04%"
"10/28/2010","7,539.72","7,559.99","7,595.02","7,514.23","","0.50%"
"10/27/2010","7,502.22","7,537.70","7,604.69","7,492.84","","-0.96%"
"10/26/2010","7,574.74","7,584.73","7,601.67","7,508.47","","-0.45%"
"10/25/2010","7,608.84","7,649.12","7,655.85","7,594.69","","0.04%"
"10/22/2010","7,605.97","7,586.65","7,643.88","7,581.14","","-0.25%"
"10/21/2010","7,625.10","7,510.44","7,647.64","7,493.71","","1.31%"
"10/20/2010","7,526.56","7,455.03","7,535.84","7,444.40","","0.55%"
"10/19/2010","7,485.31","7,526.73","7,577.30","7,461.16","","-0.71%"
"10/18/2010","7,539.04","7,490.38","7,554.56","7,467.53","","0.19%"
"10/15/2010","7,525.03","7,528.43","7,544.96","7,469.10","","0.21%"
"10/14/2010","7,508.91","7,534.24","7,560.40","7,495.61","","-0.24%"
"10/13/2010","7,526.92","7,411.51","7,526.92","7,406.19","","2.12%"
"10/12/2010","7,370.67","7,346.59","7,385.19","7,275.11","","-0.52%"
"10/11/2010","7,409.25","7,422.72","7,435.85","7,399.71","","0.14%"
"10/08/2010","7,398.81","7,402.12","7,421.91","7,350.41","","-0.19%"
"10/07/2010","7,413.15","7,402.29","7,470.65","7,338.39","","0.15%"
"10/06/2010","7,402.22","7,378.92","7,431.31","7,366.28","","0.88%"
"10/05/2010","7,337.37","7,172.52","7,358.47","7,153.37","","2.25%"
"10/04/2010","7,175.92","7,251.22","7,258.47","7,157.58","","-1.15%"
"10/01/2010","7,259.05","7,323.23","7,380.92","7,221.33","","-0.62%"
"09/30/2010","7,304.45","7,301.94","7,437.14","7,261.74","","-0.59%"
"09/29/2010","7,347.59","7,436.00","7,468.22","7,324.87","","-0.67%"
"09/28/2010","7,397.19","7,387.09","7,432.77","7,296.52","","-0.10%"
"09/27/2010","7,404.68","7,459.13","7,472.91","7,400.66","","-0.43%"
"09/24/2010","7,436.77","7,264.83","7,444.38","7,247.65","","1.94%"
"09/23/2010","7,295.45","7,393.37","7,415.54","7,208.20","","-0.65%"
"09/22/2010","7,343.52","7,456.17","7,458.43","7,333.22","","-1.30%"
"09/21/2010","7,440.54","7,437.54","7,520.33","7,427.21","","-0.10%"
"09/20/2010","7,447.65","7,365.07","7,456.24","7,347.37","","1.77%"
"09/17/2010","7,317.89","7,431.71","7,462.33","7,284.99","","-0.38%"
"09/16/2010","7,345.97","7,379.65","7,404.62","7,332.94","","-0.52%"
"09/15/2010","7,384.00","7,439.83","7,439.83","7,350.18","","-0.50%"
"09/14/2010","7,420.88","7,409.68","7,440.01","7,366.94","","0.19%"
"09/13/2010","7,406.63","7,401.29","7,434.80","7,375.99","","1.11%"
"09/10/2010","7,325.36","7,278.21","7,337.24","7,269.05","","0.10%"
"09/09/2010","7,318.15","7,199.42","7,335.66","7,187.05","","1.22%"
"09/08/2010","7,229.78","7,144.67","7,248.87","7,104.11","","0.92%"
"09/07/2010","7,164.13","7,215.81","7,220.61","7,118.01","","-1.11%"
"09/06/2010","7,244.58","7,260.97","7,263.70","7,224.97","","0.34%"
"09/03/2010","7,219.94","7,156.44","7,287.33","7,139.56","","1.12%"
"09/02/2010","7,139.79","7,089.84","7,169.00","7,074.42","","0.21%"
"09/01/2010","7,124.86","6,890.03","7,129.62","6,839.79","","3.81%"
"08/31/2010","6,863.27","6,761.69","6,863.27","6,745.54","","0.11%"
"08/30/2010","6,855.84","6,919.72","6,921.96","6,836.72","","-0.41%"
"08/27/2010","6,883.94","6,789.69","6,888.15","6,742.85","","0.93%"
"08/26/2010","6,820.35","6,843.78","6,853.35","6,782.03","","0.72%"
"08/25/2010","6,771.58","6,836.97","6,870.94","6,702.22","","-1.17%"
"08/24/2010","6,851.89","6,914.88","6,928.06","6,785.18","","-1.75%"
"08/23/2010","6,973.83","6,944.93","7,033.12","6,917.70","","0.77%"
"08/20/2010","6,920.23","7,014.54","7,058.21","6,903.30","","-1.28%"
"08/19/2010","7,009.71","7,196.73","7,220.90","7,005.67","","-2.07%"
"08/18/2010","7,157.89","7,162.95","7,198.26","7,113.88","","-0.42%"
"08/17/2010","7,187.73","7,090.51","7,190.64","7,084.01","","1.82%"
"08/16/2010","7,059.14","7,105.92","7,120.08","6,992.99","","-0.37%"
"08/13/2010","7,085.25","7,166.04","7,166.04","7,019.78","","-0.28%"
"08/12/2010","7,105.21","7,091.78","7,145.96","7,033.32","","-0.20%"
"08/11/2010","7,119.36","7,276.99","7,276.99","7,114.27","","-2.74%"
"08/10/2010","7,320.07","7,395.11","7,400.71","7,279.71","","-1.24%"
"08/09/2010","7,411.89","7,383.50","7,420.24","7,364.05","","1.65%"
"08/06/2010","7,291.56","7,419.74","7,444.58","7,256.45","","-1.28%"
"08/05/2010","7,386.02","7,384.82","7,462.05","7,374.91","","0.09%"
"08/04/2010","7,379.21","7,346.00","7,417.03","7,291.52","","0.35%"
"08/03/2010","7,353.29","7,351.18","7,362.03","7,291.54","","-0.12%"
"08/02/2010","7,362.16","7,210.76","7,369.41","7,204.99","","2.99%"
"07/30/2010","7,148.50","7,154.92","7,220.96","7,065.48","","-0.24%"
"07/29/2010","7,165.71","7,218.18","7,300.55","7,165.71","","-0.50%"
"07/28/2010","7,201.91","7,223.02","7,260.86","7,174.11","","0.11%"
"07/27/2010","7,194.15","7,188.33","7,256.18","7,170.25","","0.83%"
"07/26/2010","7,134.85","7,128.26","7,134.85","7,044.09","","0.81%"
"07/23/2010","7,077.69","7,045.46","7,119.18","7,015.43","","0.18%"
"07/22/2010","7,064.96","6,820.01","7,073.47","6,807.72","","3.05%"
"07/21/2010","6,855.70","6,871.37","6,949.24","6,845.31","","0.75%"
"07/20/2010","6,804.88","6,886.89","6,895.87","6,710.20","","-0.53%"
"07/19/2010","6,840.81","6,843.02","6,935.32","6,823.66","","-0.40%"
"07/16/2010","6,867.96","7,054.85","7,092.48","6,842.53","","-2.28%"
"07/15/2010","7,028.18","7,096.50","7,170.02","7,003.83","","-1.41%"
"07/14/2010","7,128.57","7,163.88","7,175.22","7,056.54","","-0.13%"
"07/13/2010","7,137.95","7,002.55","7,147.30","7,000.44","","1.96%"
"07/12/2010","7,000.40","6,996.29","7,050.36","6,957.05","","0.37%"
"07/09/2010","6,974.53","7,002.69","7,006.73","6,946.88","","0.46%"
"07/08/2010","6,942.70","6,895.96","6,972.82","6,877.02","","1.57%"
"07/07/2010","6,835.15","6,649.27","6,835.15","6,595.25","","1.76%"
"07/06/2010","6,717.25","6,576.00","6,782.15","6,572.68","","2.73%"
"07/05/2010","6,538.89","6,599.11","6,602.25","6,537.18","","-0.48%"
"07/02/2010","6,570.11","6,604.17","6,653.30","6,548.62","","0.30%"
"07/01/2010","6,550.59","6,642.13","6,674.41","6,514.22","","-2.93%"
"06/30/2010","6,748.15","6,764.87","6,802.63","6,680.84","","0.29%"
"06/29/2010","6,728.75","6,903.57","6,923.55","6,712.54","","-4.01%"
"06/28/2010","7,009.93","6,937.89","7,012.17","6,873.13","","1.61%"
"06/25/2010","6,898.76","6,977.53","7,012.00","6,868.53","","-1.00%"
"06/24/2010","6,968.60","7,189.15","7,189.15","6,945.29","","-2.33%"
"06/23/2010","7,135.20","7,179.19","7,241.47","7,105.31","","-1.71%"
"06/22/2010","7,259.67","7,245.69","7,300.27","7,193.18","","-0.82%"
"06/21/2010","7,320.06","7,347.09","7,365.89","7,293.08","","1.33%"
"06/18/2010","7,224.18","7,223.62","7,258.23","7,175.93","","0.11%"
"06/17/2010","7,216.09","7,191.83","7,280.96","7,171.37","","0.19%"
"06/16/2010","7,202.08","7,224.45","7,226.17","7,130.28","","0.39%"
"06/15/2010","7,173.84","7,041.93","7,195.78","7,038.38","","0.98%"
"06/14/2010","7,104.34","7,030.15","7,112.40","7,018.19","","2.21%"
"06/11/2010","6,950.57","6,908.89","6,979.63","6,856.84","","1.11%"
"06/10/2010","6,874.55","6,679.81","6,917.51","6,656.83","","2.03%"
"06/09/2010","6,737.97","6,667.03","6,737.97","6,577.92","","2.03%"
"06/08/2010","6,603.84","6,705.18","6,706.46","6,532.00","","-0.98%"
"06/07/2010","6,669.01","6,634.11","6,750.24","6,606.53","","-1.18%"
"06/04/2010","6,748.78","6,968.47","7,017.10","6,724.37","","-2.86%"
"06/03/2010","6,947.45","6,970.93","7,027.60","6,932.89","","1.59%"
"06/02/2010","6,838.41","6,785.33","6,846.66","6,703.05","","-0.04%"
"06/01/2010","6,841.48","6,819.33","6,876.94","6,668.54","","-0.10%"
"05/31/2010","6,848.55","6,837.60","6,889.95","6,830.04","","-0.14%"
"05/28/2010","6,858.27","6,926.49","6,929.22","6,831.18","","-0.29%"
"05/27/2010","6,878.27","6,692.47","6,882.91","6,675.22","","3.88%"
"05/26/2010","6,621.40","6,593.02","6,701.00","6,555.73","","2.32%"
"05/25/2010","6,471.23","6,458.77","6,504.93","6,386.32","","-2.88%"
"05/24/2010","6,663.22","6,724.12","6,754.34","6,602.34","","0.03%"
"05/21/2010","6,660.99","6,662.81","6,715.18","6,488.32","","0.01%"
"05/20/2010","6,660.38","6,834.67","6,898.19","6,524.48","","-1.81%"
"05/19/2010","6,783.06","6,856.14","6,907.28","6,733.38","","-2.69%"
"05/18/2010","6,970.67","6,933.13","7,014.47","6,891.56","","2.08%"
"05/17/2010","6,828.51","6,803.48","6,927.54","6,774.26","","-0.47%"
"05/14/2010","6,860.90","7,133.89","7,150.92","6,828.92","","-4.42%"
"05/13/2010","7,178.43","7,248.38","7,253.36","7,123.03","","-0.06%"
"05/12/2010","7,182.91","7,044.29","7,239.03","7,001.22","","1.19%"
"05/11/2010","7,098.46","7,025.12","7,112.09","6,963.95","","-0.73%"
"05/10/2010","7,150.52","6,680.90","7,150.52","6,654.01","","9.66%"
"05/07/2010","6,520.68","6,626.79","6,801.53","6,438.83","","-4.50%"
"05/06/2010","6,827.83","6,880.04","7,041.87","6,800.46","","-1.93%"
"05/05/2010","6,962.29","7,059.72","7,094.18","6,919.38","","-1.21%"
"05/04/2010","7,047.64","7,305.07","7,327.50","7,027.82","","-3.39%"
"05/03/2010","7,294.85","7,234.07","7,330.52","7,187.34","","0.44%"
"04/30/2010","7,263.16","7,297.45","7,339.40","7,200.33","","-0.56%"
"04/29/2010","7,304.35","7,230.20","7,336.71","7,180.18","","1.42%"
"04/28/2010","7,202.37","7,274.74","7,318.66","7,131.10","","-1.50%"
"04/27/2010","7,311.91","7,594.96","7,599.78","7,311.91","","-3.82%"
"04/26/2010","7,602.50","7,597.72","7,640.81","7,566.21","","1.17%"
"04/23/2010","7,514.84","7,471.90","7,547.55","7,430.96","","0.68%"
"04/22/2010","7,464.16","7,555.28","7,621.34","7,431.41","","-1.33%"
"04/21/2010","7,565.00","7,676.52","7,676.52","7,563.63","","-1.22%"
"04/20/2010","7,658.16","7,583.69","7,664.59","7,551.60","","1.41%"
"04/19/2010","7,551.31","7,534.98","7,582.83","7,510.62","","-0.41%"
"04/16/2010","7,582.04","7,694.80","7,771.02","7,562.61","","-1.94%"
"04/15/2010","7,732.32","7,739.35","7,768.53","7,677.65","","0.20%"
"04/14/2010","7,717.20","7,709.67","7,748.76","7,696.11","","0.64%"
"04/13/2010","7,668.30","7,692.61","7,717.97","7,646.86","","-0.46%"
"04/12/2010","7,703.51","7,758.07","7,763.62","7,668.41","","0.00%"
"04/09/2010","7,703.59","7,632.09","7,703.59","7,623.07","","1.81%"
"04/08/2010","7,566.50","7,627.69","7,630.47","7,516.44","","-1.20%"
"04/07/2010","7,658.75","7,698.65","7,706.42","7,645.82","","-0.67%"
"04/06/2010","7,710.04","7,704.71","7,731.22","7,658.33","","0.49%"
"04/01/2010","7,672.56","7,604.24","7,686.54","7,588.11","","1.52%"
"03/31/2010","7,558.03","7,568.26","7,604.74","7,499.11","","-0.34%"
"03/30/2010","7,583.51","7,647.12","7,661.93","7,567.27","","-0.33%"
"03/29/2010","7,608.71","7,613.31","7,641.02","7,552.54","","0.29%"
"03/26/2010","7,586.41","7,591.06","7,613.02","7,569.17","","-0.29%"
"03/25/2010","7,608.38","7,524.01","7,624.01","7,514.17","","1.28%"
"03/24/2010","7,512.01","7,533.59","7,544.63","7,432.20","","-0.07%"
"03/23/2010","7,517.22","7,469.43","7,535.57","7,468.38","","0.62%"
"03/22/2010","7,470.53","7,430.76","7,470.53","7,356.46","","0.07%"
"03/19/2010","7,465.66","7,523.25","7,538.09","7,428.90","","-0.32%"
"03/18/2010","7,489.89","7,496.75","7,540.48","7,461.51","","-0.50%"
"03/17/2010","7,527.37","7,520.60","7,545.67","7,499.38","","0.48%"
"03/16/2010","7,491.36","7,444.90","7,515.16","7,437.83","","1.23%"
"03/15/2010","7,399.98","7,462.93","7,466.45","7,396.60","","-0.93%"
"03/12/2010","7,469.38","7,484.30","7,524.57","7,453.54","","-0.04%"
"03/11/2010","7,472.33","7,464.90","7,505.03","7,436.20","","-0.37%"
"03/10/2010","7,500.09","7,436.10","7,513.58","7,421.28","","0.86%"
"03/09/2010","7,436.31","7,440.57","7,454.39","7,371.80","","0.17%"
"03/08/2010","7,424.01","7,461.69","7,462.78","7,421.03","","-0.18%"
"03/05/2010","7,437.08","7,312.67","7,437.08","7,300.01","","2.14%"
"03/04/2010","7,281.11","7,246.47","7,323.56","7,245.56","","-0.37%"
"03/03/2010","7,307.95","7,224.90","7,321.65","7,204.18","","0.80%"
"03/02/2010","7,249.76","7,180.12","7,249.76","7,157.02","","1.12%"
"03/01/2010","7,169.15","7,118.28","7,173.47","7,084.13","","1.64%"
"02/26/2010","7,053.64","6,998.57","7,056.50","6,938.65","","1.87%"
"02/25/2010","6,924.25","7,021.17","7,083.86","6,911.02","","-2.02%"
"02/24/2010","7,066.72","7,066.57","7,089.80","7,006.10","","0.23%"
"02/23/2010","7,050.32","7,191.16","7,211.02","7,030.23","","-1.32%"
"02/22/2010","7,144.73","7,189.23","7,192.82","7,137.46","","-0.34%"
"02/19/2010","7,169.00","7,060.96","7,174.95","7,050.45","","0.60%"
"02/18/2010","7,126.48","7,069.42","7,134.51","7,057.03","","0.61%"
"02/17/2010","7,083.47","7,053.39","7,128.07","7,035.89","","1.53%"
"02/16/2010","6,976.67","6,926.43","6,976.67","6,849.77","","1.66%"
"02/15/2010","6,862.92","6,889.28","6,925.20","6,844.68","","0.28%"
"02/12/2010","6,843.62","6,936.70","6,961.46","6,806.21","","-0.49%"
"02/11/2010","6,877.24","6,955.94","6,989.22","6,810.88","","-0.52%"
"02/10/2010","6,913.10","6,915.36","6,985.40","6,879.08","","0.63%"
"02/09/2010","6,869.65","6,845.90","6,909.26","6,814.09","","0.15%"
"02/08/2010","6,859.20","6,840.67","6,877.08","6,742.53","","1.22%"
"02/05/2010","6,776.47","6,972.26","6,985.54","6,776.47","","-3.40%"
"02/04/2010","7,015.09","7,216.16","7,237.50","7,008.10","","-2.75%"
"02/03/2010","7,213.26","7,258.12","7,285.36","7,195.87","","-0.49%"
"02/02/2010","7,248.76","7,160.16","7,261.95","7,107.26","","1.33%"
"02/01/2010","7,153.45","7,056.59","7,176.94","7,039.36","","0.60%"
"01/29/2010","7,110.56","7,059.22","7,165.59","7,027.93","","1.37%"
"01/28/2010","7,014.21","7,243.34","7,245.79","7,014.21","","-1.89%"
"01/27/2010","7,149.24","7,157.25","7,213.56","7,106.45","","-1.24%"
"01/26/2010","7,239.08","7,129.86","7,239.91","7,114.17","","0.67%"
"01/25/2010","7,191.17","7,214.41","7,289.28","7,188.60","","-1.02%"
"01/22/2010","7,265.20","7,307.47","7,339.11","7,199.61","","-1.07%"
"01/21/2010","7,343.88","7,483.76","7,541.70","7,343.88","","-1.70%"
"01/20/2010","7,470.88","7,592.41","7,631.62","7,446.18","","-2.01%"
"01/19/2010","7,624.38","7,545.10","7,643.79","7,474.62","","0.81%"
"01/18/2010","7,563.12","7,553.32","7,573.25","7,519.06","","0.58%"
"01/15/2010","7,519.24","7,657.57","7,689.80","7,510.73","","-1.53%"
"01/14/2010","7,635.97","7,662.45","7,662.47","7,593.63","","0.37%"
"01/13/2010","7,607.63","7,578.81","7,620.92","7,566.33","","0.02%"
"01/12/2010","7,606.08","7,691.24","7,700.07","7,568.33","","-1.06%"
"01/11/2010","7,687.93","7,745.60","7,773.66","7,680.76","","-0.05%"
"01/08/2010","7,691.81","7,678.30","7,703.73","7,631.35","","0.51%"
"01/07/2010","7,653.15","7,613.89","7,667.30","7,575.37","","0.18%"
"01/06/2010","7,639.58","7,629.23","7,649.60","7,599.91","","0.12%"
"01/05/2010","7,630.54","7,625.45","7,659.88","7,593.30","","-0.03%"
"01/04/2010","7,632.54","7,518.05","7,632.54","7,512.07","","1.97%"
"12/31/2009","7,484.93","7,523.97","7,528.41","7,484.93","","0.02%"
